date,state,district,pincode,demo_age_5_17,demo_age_17_
01-12-2025,Kerala,Kozhikode,673573,2,40
01-12-2025,Kerala,Kozhikode,673603,3,13
01-12-2025,Kerala,Kozhikode,673612,2,27
01-12-2025,Kerala,Kozhikode,673620,1,24
02-12-2025,Kerala,Kozhikode,673001,1,5
02-12-2025,Kerala,Kozhikode,673005,0,12
02-12-2025,Kerala,Kozhikode,673010,0,8
02-12-2025,Kerala,Kozhikode,673012,0,5
02-12-2025,Kerala,Kozhikode,673018,1,8
02-12-2025,Kerala,Kozhikode,673103,1,12
02-12-2025,Kerala,Kozhikode,673104,1,15
02-12-2025,Kerala,Kozhikode,673301,0,7
02-12-2025,Kerala,Kozhikode,673328,1,3
02-12-2025,Kerala,Kozhikode,673505,0,4
02-12-2025,Kerala,Kozhikode,673521,2,9
02-12-2025,Kerala,Kozhikode,673526,1,7
02-12-2025,Kerala,Kozhikode,673541,0,6
02-12-2025,Kerala,Kozhikode,673572,4,44
02-12-2025,Kerala,Kozhikode,673585,1,16
02-12-2025,Kerala,Kozhikode,673614,0,9
02-12-2025,Kerala,Kozhikode,673633,1,2
02-12-2025,Kerala,Kozhikode,673655,1,13
27-11-2025,Kerala,Kozhikode,673005,2,10
27-11-2025,Kerala,Kozhikode,673007,1,12
27-11-2025,Kerala,Kozhikode,673010,2,13
27-11-2025,Kerala,Kozhikode,673015,2,18
27-11-2025,Kerala,Kozhikode,673017,1,6
27-11-2025,Kerala,Kozhikode,673029,0,2
27-11-2025,Kerala,Kozhikode,673103,0,6
27-11-2025,Kerala,Kozhikode,673303,0,21
27-11-2025,Kerala,Kozhikode,673304,1,13
27-11-2025,Kerala,Kozhikode,673306,0,15
27-11-2025,Kerala,Kozhikode,673323,0,2
27-11-2025,Kerala,Kozhikode,673328,0,1
27-11-2025,Kerala,Kozhikode,673526,0,5
27-11-2025,Kerala,Kozhikode,673574,2,27
27-11-2025,Kerala,Kozhikode,673585,0,20
27-11-2025,Kerala,Kozhikode,673601,0,22
27-11-2025,Kerala,Kozhikode,673602,1,18
27-11-2025,Kerala,Kozhikode,673611,2,25
27-11-2025,Kerala,Kozhikode,673615,0,1
27-11-2025,Kerala,Kozhikode,673633,0,6
27-11-2025,Kerala,Kozhikode,673655,0,6
28-11-2025,Kerala,Kozhikode,673028,1,14
28-11-2025,Kerala,Kozhikode,673029,0,5
28-11-2025,Kerala,Kozhikode,673102,1,1
28-11-2025,Kerala,Kozhikode,673103,1,11
28-11-2025,Kerala,Kozhikode,673302,1,3
28-11-2025,Kerala,Kozhikode,673306,2,7
28-11-2025,Kerala,Kozhikode,673309,0,11
28-11-2025,Kerala,Kozhikode,673504,1,15
28-11-2025,Kerala,Kozhikode,673507,2,29
28-11-2025,Kerala,Kozhikode,673522,1,21
28-11-2025,Kerala,Kozhikode,673529,1,17
28-11-2025,Kerala,Kozhikode,673574,0,21
28-11-2025,Kerala,Kozhikode,673586,2,17
28-11-2025,Kerala,Kozhikode,673601,1,15
28-11-2025,Kerala,Kozhikode,673603,0,9
28-11-2025,Kerala,Kozhikode,673611,0,17
28-11-2025,Kerala,Kozhikode,673612,0,23
28-11-2025,Kerala,Kozhikode,673632,2,6
30-11-2025,Kerala,Kozhikode,673005,0,1
30-11-2025,Kerala,Kozhikode,673019,0,1
30-11-2025,Kerala,Kozhikode,673308,0,1
30-11-2025,Kerala,Kozhikode,673315,0,1
30-11-2025,Kerala,Kozhikode,673527,0,1
30-11-2025,Kerala,Kozhikode,673632,1,0
29-11-2025,Kerala,Kozhikode,673005,2,10
29-11-2025,Kerala,Kozhikode,673016,4,9
29-11-2025,Kerala,Kozhikode,673021,0,3
29-11-2025,Kerala,Kozhikode,673028,3,14
29-11-2025,Kerala,Kozhikode,673102,2,6
29-11-2025,Kerala,Kozhikode,673105,2,5
29-11-2025,Kerala,Kozhikode,673301,1,3
29-11-2025,Kerala,Kozhikode,673304,1,14
29-11-2025,Kerala,Kozhikode,673306,0,4
29-11-2025,Kerala,Kozhikode,673504,2,7
29-11-2025,Kerala,Kozhikode,673506,3,35
29-11-2025,Kerala,Kozhikode,673508,6,27
29-11-2025,Kerala,Kozhikode,673529,0,9
29-11-2025,Kerala,Kozhikode,673574,5,23
29-11-2025,Kerala,Kozhikode,673580,3,11
29-11-2025,Kerala,Kozhikode,673601,0,17
29-11-2025,Kerala,Kozhikode,673602,3,19
29-11-2025,Kerala,Kozhikode,673612,6,13
29-11-2025,Kerala,Kozhikode,673655,3,12
01-03-2025,Kerala,Kozhikode,673586,37,302
01-03-2025,Kerala,Kozhikode,673306,12,129
01-03-2025,Kerala,Kozhikode,673501,12,107
01-03-2025,Kerala,Kozhikode,673015,14,153
01-03-2025,Kerala,Kozhikode,673613,12,117
01-03-2025,Kerala,Kozhikode,673507,34,414
01-03-2025,Kerala,Kozhikode,673307,12,240
01-03-2025,Kerala,Kozhikode,673527,16,116
01-03-2025,Kerala,Kozhikode,673661,17,211
01-03-2025,Kerala,Kozhikode,673580,31,119
01-03-2025,Kerala,Kozhikode,673602,27,281
01-09-2025,Kerala,Kozhikode,673003,2,10
01-09-2025,Kerala,Kozhikode,673004,0,2
01-09-2025,Kerala,Kozhikode,673010,1,8
01-09-2025,Kerala,Kozhikode,673016,0,7
01-09-2025,Kerala,Kozhikode,673018,0,3
01-09-2025,Kerala,Kozhikode,673028,1,9
01-09-2025,Kerala,Kozhikode,673029,0,7
01-09-2025,Kerala,Kozhikode,673101,0,2
01-09-2025,Kerala,Kozhikode,673104,1,11
01-09-2025,Kerala,Kozhikode,673106,1,8
01-09-2025,Kerala,Kozhikode,673304,0,7
01-09-2025,Kerala,Kozhikode,673308,0,10
01-09-2025,Kerala,Kozhikode,673323,0,3
01-09-2025,Kerala,Kozhikode,673505,1,1
01-09-2025,Kerala,Kozhikode,673513,1,11
01-09-2025,Kerala,Kozhikode,673517,0,7
01-09-2025,Kerala,Kozhikode,673572,2,16
01-09-2025,Kerala,Kozhikode,673602,2,19
01-09-2025,Kerala,Kozhikode,673603,1,8
01-09-2025,Kerala,Kozhikode,673616,3,5
01-09-2025,Kerala,Kozhikode,673620,0,14
02-09-2025,Kerala,Kozhikode,673003,2,14
02-09-2025,Kerala,Kozhikode,673010,1,12
02-09-2025,Kerala,Kozhikode,673021,0,2
02-09-2025,Kerala,Kozhikode,673027,0,8
02-09-2025,Kerala,Kozhikode,673032,0,2
02-09-2025,Kerala,Kozhikode,673103,0,4
02-09-2025,Kerala,Kozhikode,673304,0,10
02-09-2025,Kerala,Kozhikode,673521,0,7
02-09-2025,Kerala,Kozhikode,673523,0,9
02-09-2025,Kerala,Kozhikode,673528,0,7
02-09-2025,Kerala,Kozhikode,673585,1,8
02-09-2025,Kerala,Kozhikode,673612,2,15
03-09-2025,Kerala,Kozhikode,673003,3,9
03-09-2025,Kerala,Kozhikode,673010,0,4
03-09-2025,Kerala,Kozhikode,673012,0,5
03-09-2025,Kerala,Kozhikode,673018,0,1
03-09-2025,Kerala,Kozhikode,673021,0,4
03-09-2025,Kerala,Kozhikode,673027,0,3
03-09-2025,Kerala,Kozhikode,673101,1,1
03-09-2025,Kerala,Kozhikode,673301,0,4
03-09-2025,Kerala,Kozhikode,673315,0,3
03-09-2025,Kerala,Kozhikode,673504,0,5
03-09-2025,Kerala,Kozhikode,673507,5,20
03-09-2025,Kerala,Kozhikode,673509,1,7
03-09-2025,Kerala,Kozhikode,673513,1,8
03-09-2025,Kerala,Kozhikode,673526,0,1
03-09-2025,Kerala,Kozhikode,673527,0,2
03-09-2025,Kerala,Kozhikode,673529,0,13
04-09-2025,Kerala,Kozhikode,673001,1,0
04-09-2025,Kerala,Kozhikode,673010,0,1
04-09-2025,Kerala,Kozhikode,673315,0,1
04-09-2025,Kerala,Kozhikode,673328,0,1
04-09-2025,Kerala,Kozhikode,673522,0,1
04-09-2025,Kerala,Kozhikode,673571,2,10
04-09-2025,Kerala,Kozhikode,673573,0,5
04-09-2025,Kerala,Kozhikode,673602,1,5
04-09-2025,Kerala,Kozhikode,673632,0,2
05-09-2025,Kerala,Kozhikode,673004,0,1
05-09-2025,Kerala,Kozhikode,673010,0,1
05-09-2025,Kerala,Kozhikode,673571,0,1
06-09-2025,Kerala,Kozhikode,673003,1,9
06-09-2025,Kerala,Kozhikode,673009,1,0
06-09-2025,Kerala,Kozhikode,673011,0,2
06-09-2025,Kerala,Kozhikode,673509,0,2
06-09-2025,Kerala,Kozhikode,673525,2,0
08-09-2025,Kerala,Kozhikode,673010,1,8
08-09-2025,Kerala,Kozhikode,673019,4,33
08-09-2025,Kerala,Kozhikode,673020,0,2
08-09-2025,Kerala,Kozhikode,673028,3,7
08-09-2025,Kerala,Kozhikode,673101,0,2
08-09-2025,Kerala,Kozhikode,673102,1,2
08-09-2025,Kerala,Kozhikode,673105,2,10
08-09-2025,Kerala,Kozhikode,673307,0,14
08-09-2025,Kerala,Kozhikode,673308,0,9
08-09-2025,Kerala,Kozhikode,673309,1,10
08-09-2025,Kerala,Kozhikode,673317,1,10
08-09-2025,Kerala,Kozhikode,673501,1,6
08-09-2025,Kerala,Kozhikode,673513,1,11
08-09-2025,Kerala,Kozhikode,673525,1,19
08-09-2025,Kerala,Kozhikode,673526,0,7
08-09-2025,Kerala,Kozhikode,673527,2,3
08-09-2025,Kerala,Kozhikode,673528,0,7
08-09-2025,Kerala,Kozhikode,673541,1,8
08-09-2025,Kerala,Kozhikode,673542,2,21
08-09-2025,Kerala,Kozhikode,673580,2,9
08-09-2025,Kerala,Kozhikode,673586,2,25
08-09-2025,Kerala,Kozhikode,673602,0,14
08-09-2025,Kerala,Kozhikode,673615,0,1
08-09-2025,Kerala,Kozhikode,673661,3,9
07-09-2025,Kerala,Kozhikode,673005,0,1
09-09-2025,Kerala,Kozhikode,673005,1,9
09-09-2025,Kerala,Kozhikode,673007,0,8
09-09-2025,Kerala,Kozhikode,673010,1,12
09-09-2025,Kerala,Kozhikode,673102,1,8
09-09-2025,Kerala,Kozhikode,673302,0,3
09-09-2025,Kerala,Kozhikode,673305,2,13
09-09-2025,Kerala,Kozhikode,673309,0,4
09-09-2025,Kerala,Kozhikode,673323,0,2
09-09-2025,Kerala,Kozhikode,673502,0,3
09-09-2025,Kerala,Kozhikode,673524,1,14
09-09-2025,Kerala,Kozhikode,673526,0,2
09-09-2025,Kerala,Kozhikode,673528,0,5
09-09-2025,Kerala,Kozhikode,673632,1,3
09-09-2025,Kerala,Kozhikode,673661,4,20
10-09-2025,Kerala,Kozhikode,673001,0,2
10-09-2025,Kerala,Kozhikode,673002,0,1
10-09-2025,Kerala,Kozhikode,673004,1,1
10-09-2025,Kerala,Kozhikode,673015,1,9
10-09-2025,Kerala,Kozhikode,673106,1,12
10-09-2025,Kerala,Kozhikode,673302,0,2
10-09-2025,Kerala,Kozhikode,673306,1,5
10-09-2025,Kerala,Kozhikode,673506,0,17
10-09-2025,Kerala,Kozhikode,673601,1,7
10-09-2025,Kerala,Kozhikode,673603,0,12
10-09-2025,Kerala,Kozhikode,673614,1,15
10-09-2025,Kerala,Kozhikode,673615,0,2
10-09-2025,Kerala,Kozhikode,673632,1,2
10-09-2025,Kerala,Kozhikode,673655,0,5
11-09-2025,Kerala,Kozhikode,673001,0,4
11-09-2025,Kerala,Kozhikode,673009,0,3
11-09-2025,Kerala,Kozhikode,673019,1,19
11-09-2025,Kerala,Kozhikode,673301,0,2
11-09-2025,Kerala,Kozhikode,673304,1,4
11-09-2025,Kerala,Kozhikode,673309,1,7
11-09-2025,Kerala,Kozhikode,673315,1,9
11-09-2025,Kerala,Kozhikode,673503,1,9
11-09-2025,Kerala,Kozhikode,673525,2,7
11-09-2025,Kerala,Kozhikode,673529,0,13
11-09-2025,Kerala,Kozhikode,673542,1,23
11-09-2025,Kerala,Kozhikode,673611,5,10
11-09-2025,Kerala,Kozhikode,673614,3,17
11-09-2025,Kerala,Kozhikode,673631,0,14
12-09-2025,Kerala,Kozhikode,673001,0,2
12-09-2025,Kerala,Kozhikode,673002,0,1
12-09-2025,Kerala,Kozhikode,673008,0,11
12-09-2025,Kerala,Kozhikode,673015,1,4
12-09-2025,Kerala,Kozhikode,673020,0,3
12-09-2025,Kerala,Kozhikode,673032,0,1
12-09-2025,Kerala,Kozhikode,673102,2,9
12-09-2025,Kerala,Kozhikode,673106,0,7
12-09-2025,Kerala,Kozhikode,673303,1,8
12-09-2025,Kerala,Kozhikode,673328,0,3
12-09-2025,Kerala,Kozhikode,673504,1,8
12-09-2025,Kerala,Kozhikode,673509,0,7
12-09-2025,Kerala,Kozhikode,673522,0,10
12-09-2025,Kerala,Kozhikode,673529,1,13
12-09-2025,Kerala,Kozhikode,673580,0,5
12-09-2025,Kerala,Kozhikode,673582,5,10
12-09-2025,Kerala,Kozhikode,673585,0,13
12-09-2025,Kerala,Kozhikode,673620,0,13
12-09-2025,Kerala,Kozhikode,673655,1,3
13-09-2025,Kerala,Kozhikode,673017,1,6
13-09-2025,Kerala,Kozhikode,673027,1,3
13-09-2025,Kerala,Kozhikode,673028,0,7
13-09-2025,Kerala,Kozhikode,673104,6,5
13-09-2025,Kerala,Kozhikode,673302,0,2
13-09-2025,Kerala,Kozhikode,673315,2,8
13-09-2025,Kerala,Kozhikode,673501,3,5
13-09-2025,Kerala,Kozhikode,673503,0,3
13-09-2025,Kerala,Kozhikode,673521,0,4
13-09-2025,Kerala,Kozhikode,673585,3,4
13-09-2025,Kerala,Kozhikode,673602,1,4
13-09-2025,Kerala,Kozhikode,673604,0,1
13-09-2025,Kerala,Kozhikode,673616,2,3
13-09-2025,Kerala,Kozhikode,673631,7,19
14-09-2025,Kerala,Kozhikode,673028,0,1
15-09-2025,Kerala,Kozhikode,673005,0,6
15-09-2025,Kerala,Kozhikode,673006,0,1
15-09-2025,Kerala,Kozhikode,673007,1,10
15-09-2025,Kerala,Kozhikode,673018,0,2
15-09-2025,Kerala,Kozhikode,673020,0,3
15-09-2025,Kerala,Kozhikode,673021,0,5
15-09-2025,Kerala,Kozhikode,673101,0,2
15-09-2025,Kerala,Kozhikode,673301,1,8
15-09-2025,Kerala,Kozhikode,673308,1,9
15-09-2025,Kerala,Kozhikode,673309,4,3
15-09-2025,Kerala,Kozhikode,673315,1,10
15-09-2025,Kerala,Kozhikode,673505,5,4
15-09-2025,Kerala,Kozhikode,673513,3,6
15-09-2025,Kerala,Kozhikode,673517,0,9
15-09-2025,Kerala,Kozhikode,673521,1,14
15-09-2025,Kerala,Kozhikode,673527,1,7
15-09-2025,Kerala,Kozhikode,673528,1,6
15-09-2025,Kerala,Kozhikode,673571,3,25
15-09-2025,Kerala,Kozhikode,673580,1,10
15-09-2025,Kerala,Kozhikode,673601,2,13
15-09-2025,Kerala,Kozhikode,673611,3,14
15-09-2025,Kerala,Kozhikode,673613,0,16
15-09-2025,Kerala,Kozhikode,673620,3,23
15-09-2025,Kerala,Kozhikode,673633,2,4
17-09-2025,Kerala,Kozhikode,673005,1,11
17-09-2025,Kerala,Kozhikode,673012,0,11
17-09-2025,Kerala,Kozhikode,673015,3,12
17-09-2025,Kerala,Kozhikode,673020,0,2
17-09-2025,Kerala,Kozhikode,673104,3,12
17-09-2025,Kerala,Kozhikode,673106,3,8
17-09-2025,Kerala,Kozhikode,673302,0,5
17-09-2025,Kerala,Kozhikode,673304,1,2
17-09-2025,Kerala,Kozhikode,673305,0,9
17-09-2025,Kerala,Kozhikode,673307,1,7
17-09-2025,Kerala,Kozhikode,673502,1,9
17-09-2025,Kerala,Kozhikode,673504,1,12
17-09-2025,Kerala,Kozhikode,673505,0,3
17-09-2025,Kerala,Kozhikode,673513,2,9
17-09-2025,Kerala,Kozhikode,673517,0,7
17-09-2025,Kerala,Kozhikode,673529,1,9
17-09-2025,Kerala,Kozhikode,673573,3,15
17-09-2025,Kerala,Kozhikode,673603,0,8
17-09-2025,Kerala,Kozhikode,673639,0,1
16-09-2025,Kerala,Kozhikode,673001,0,4
16-09-2025,Kerala,Kozhikode,673005,0,9
16-09-2025,Kerala,Kozhikode,673012,2,8
16-09-2025,Kerala,Kozhikode,673014,0,12
16-09-2025,Kerala,Kozhikode,673017,1,11
16-09-2025,Kerala,Kozhikode,673028,1,8
16-09-2025,Kerala,Kozhikode,673029,0,3
16-09-2025,Kerala,Kozhikode,673301,0,7
16-09-2025,Kerala,Kozhikode,673309,2,6
16-09-2025,Kerala,Kozhikode,673315,0,10
16-09-2025,Kerala,Kozhikode,673502,0,3
16-09-2025,Kerala,Kozhikode,673522,1,10
16-09-2025,Kerala,Kozhikode,673542,8,26
16-09-2025,Kerala,Kozhikode,673572,2,24
16-09-2025,Kerala,Kozhikode,673585,1,12
16-09-2025,Kerala,Kozhikode,673603,0,8
16-09-2025,Kerala,Kozhikode,673611,1,18
16-09-2025,Kerala,Kozhikode,673655,1,6
18-09-2025,Kerala,Kozhikode,673012,0,9
18-09-2025,Kerala,Kozhikode,673015,1,12
18-09-2025,Kerala,Kozhikode,673303,1,6
18-09-2025,Kerala,Kozhikode,673323,0,2
18-09-2025,Kerala,Kozhikode,673504,3,7
18-09-2025,Kerala,Kozhikode,673509,1,2
18-09-2025,Kerala,Kozhikode,673513,0,7
18-09-2025,Kerala,Kozhikode,673517,1,7
18-09-2025,Kerala,Kozhikode,673522,2,6
18-09-2025,Kerala,Kozhikode,673523,0,2
18-09-2025,Kerala,Kozhikode,673525,2,11
18-09-2025,Kerala,Kozhikode,673529,0,8
18-09-2025,Kerala,Kozhikode,673602,1,19
18-09-2025,Kerala,Kozhikode,673604,0,3
18-09-2025,Kerala,Kozhikode,673615,0,3
18-09-2025,Kerala,Kozhikode,673616,2,4
18-09-2025,Kerala,Kozhikode,673661,0,11
20-09-2025,Kerala,Kozhikode,673009,1,2
20-09-2025,Kerala,Kozhikode,673106,3,6
20-09-2025,Kerala,Kozhikode,673308,1,7
20-09-2025,Kerala,Kozhikode,673328,0,2
20-09-2025,Kerala,Kozhikode,673506,3,7
20-09-2025,Kerala,Kozhikode,673507,6,25
20-09-2025,Kerala,Kozhikode,673517,1,4
20-09-2025,Kerala,Kozhikode,673521,3,11
20-09-2025,Kerala,Kozhikode,673524,1,13
20-09-2025,Kerala,Kozhikode,673527,0,4
20-09-2025,Kerala,Kozhikode,673582,1,11
20-09-2025,Kerala,Kozhikode,673614,4,10
20-09-2025,Kerala,Kozhikode,673616,1,9
20-09-2025,Kerala,Kozhikode,673639,2,0
20-09-2025,Kerala,Kozhikode,673661,0,13
19-09-2025,Kerala,Kozhikode,673006,1,2
19-09-2025,Kerala,Kozhikode,673018,0,4
19-09-2025,Kerala,Kozhikode,673019,2,24
19-09-2025,Kerala,Kozhikode,673102,1,4
19-09-2025,Kerala,Kozhikode,673315,0,9
19-09-2025,Kerala,Kozhikode,673507,4,18
19-09-2025,Kerala,Kozhikode,673509,0,4
19-09-2025,Kerala,Kozhikode,673523,2,6
19-09-2025,Kerala,Kozhikode,673524,1,14
19-09-2025,Kerala,Kozhikode,673525,2,15
19-09-2025,Kerala,Kozhikode,673527,0,4
19-09-2025,Kerala,Kozhikode,673529,1,6
19-09-2025,Kerala,Kozhikode,673603,1,10
19-09-2025,Kerala,Kozhikode,673612,4,10
19-09-2025,Kerala,Kozhikode,673661,2,15
13-10-2025,Kerala,Kozhikode,673003,0,4
13-10-2025,Kerala,Kozhikode,673005,0,3
13-10-2025,Kerala,Kozhikode,673010,0,2
13-10-2025,Kerala,Kozhikode,673016,0,5
13-10-2025,Kerala,Kozhikode,673017,0,2
13-10-2025,Kerala,Kozhikode,673019,0,9
13-10-2025,Kerala,Kozhikode,673302,0,1
13-10-2025,Kerala,Kozhikode,673305,0,2
13-10-2025,Kerala,Kozhikode,673308,0,7
13-10-2025,Kerala,Kozhikode,673501,1,5
13-10-2025,Kerala,Kozhikode,673507,3,14
13-10-2025,Kerala,Kozhikode,673541,1,6
13-10-2025,Kerala,Kozhikode,673580,0,2
13-10-2025,Kerala,Kozhikode,673585,0,3
13-10-2025,Kerala,Kozhikode,673602,0,4
13-10-2025,Kerala,Kozhikode,673613,0,3
16-10-2025,Kerala,Kozhikode,673014,1,12
16-10-2025,Kerala,Kozhikode,673016,4,9
16-10-2025,Kerala,Kozhikode,673018,1,5
16-10-2025,Kerala,Kozhikode,673102,3,8
16-10-2025,Kerala,Kozhikode,673308,1,4
16-10-2025,Kerala,Kozhikode,673504,2,4
16-10-2025,Kerala,Kozhikode,673505,1,9
16-10-2025,Kerala,Kozhikode,673527,1,9
16-10-2025,Kerala,Kozhikode,673585,1,14
16-10-2025,Kerala,Kozhikode,673586,1,13
16-10-2025,Kerala,Kozhikode,673601,0,12
16-10-2025,Kerala,Kozhikode,673611,0,12
16-10-2025,Kerala,Kozhikode,673614,1,12
16-10-2025,Kerala,Kozhikode,673661,2,19
15-10-2025,Kerala,Kozhikode,673003,0,11
15-10-2025,Kerala,Kozhikode,673009,1,2
15-10-2025,Kerala,Kozhikode,673011,1,3
15-10-2025,Kerala,Kozhikode,673015,2,2
15-10-2025,Kerala,Kozhikode,673020,0,1
15-10-2025,Kerala,Kozhikode,673027,1,8
15-10-2025,Kerala,Kozhikode,673102,0,8
15-10-2025,Kerala,Kozhikode,673104,4,12
15-10-2025,Kerala,Kozhikode,673303,2,8
15-10-2025,Kerala,Kozhikode,673304,1,6
15-10-2025,Kerala,Kozhikode,673305,2,7
15-10-2025,Kerala,Kozhikode,673306,0,3
15-10-2025,Kerala,Kozhikode,673328,0,4
15-10-2025,Kerala,Kozhikode,673502,1,10
15-10-2025,Kerala,Kozhikode,673571,4,13
15-10-2025,Kerala,Kozhikode,673580,0,8
15-10-2025,Kerala,Kozhikode,673585,2,10
15-10-2025,Kerala,Kozhikode,673603,0,6
15-10-2025,Kerala,Kozhikode,673613,0,8
15-10-2025,Kerala,Kozhikode,673614,1,9
15-10-2025,Kerala,Kozhikode,673616,1,1
15-10-2025,Kerala,Kozhikode,673631,1,15
15-10-2025,Kerala,Kozhikode,673639,0,1
15-10-2025,Kerala,Kozhikode,673661,0,9
06-11-2025,Kerala,Kozhikode,673526,1,1
07-11-2025,Kerala,Kozhikode,673528,0,2
09-11-2025,Kerala,Kozhikode,673014,1,2
09-11-2025,Kerala,Kozhikode,673017,0,2
09-11-2025,Kerala,Kozhikode,673027,0,4
09-11-2025,Kerala,Kozhikode,673102,1,1
09-11-2025,Kerala,Kozhikode,673104,1,4
09-11-2025,Kerala,Kozhikode,673301,0,2
09-11-2025,Kerala,Kozhikode,673304,0,6
09-11-2025,Kerala,Kozhikode,673317,0,2
09-11-2025,Kerala,Kozhikode,673502,0,1
09-11-2025,Kerala,Kozhikode,673571,0,10
09-11-2025,Kerala,Kozhikode,673572,0,8
09-11-2025,Kerala,Kozhikode,673604,0,1
09-11-2025,Kerala,Kozhikode,673611,0,4
09-11-2025,Kerala,Kozhikode,673616,0,2
09-11-2025,Kerala,Kozhikode,673632,0,2
12-11-2025,Kerala,Kozhikode,673032,0,2
11-11-2025,Kerala,Kozhikode,673002,0,2
16-11-2025,Kerala,Kozhikode,673001,1,0
16-11-2025,Kerala,Kozhikode,673004,0,2
16-11-2025,Kerala,Kozhikode,673008,2,15
16-11-2025,Kerala,Kozhikode,673014,0,2
16-11-2025,Kerala,Kozhikode,673018,0,2
16-11-2025,Kerala,Kozhikode,673504,1,8
16-11-2025,Kerala,Kozhikode,673507,0,11
16-11-2025,Kerala,Kozhikode,673580,1,3
16-11-2025,Kerala,Kozhikode,673613,0,5
16-11-2025,Kerala,Kozhikode,673615,1,0
05-12-2025,Kerala,Kozhikode,673101,0,1
07-12-2025,Kerala,Kozhikode,673014,0,4
07-12-2025,Kerala,Kozhikode,673301,0,6
07-12-2025,Kerala,Kozhikode,673503,0,7
07-12-2025,Kerala,Kozhikode,673504,0,3
07-12-2025,Kerala,Kozhikode,673507,0,7
07-12-2025,Kerala,Kozhikode,673521,0,4
07-12-2025,Kerala,Kozhikode,673523,0,8
07-12-2025,Kerala,Kozhikode,673582,2,20
07-12-2025,Kerala,Kozhikode,673585,1,6
07-12-2025,Kerala,Kozhikode,673655,0,3
21-10-2025,Kerala,Kozhikode,673001,0,1
21-10-2025,Kerala,Kozhikode,673004,0,1
21-10-2025,Kerala,Kozhikode,673014,0,1
21-10-2025,Kerala,Kozhikode,673015,1,0
21-10-2025,Kerala,Kozhikode,673021,1,1
21-10-2025,Kerala,Kozhikode,673027,2,0
21-10-2025,Kerala,Kozhikode,673104,1,2
21-10-2025,Kerala,Kozhikode,673106,0,3
21-10-2025,Kerala,Kozhikode,673504,1,1
21-10-2025,Kerala,Kozhikode,673521,0,2
21-10-2025,Kerala,Kozhikode,673522,0,2
21-10-2025,Kerala,Kozhikode,673523,0,2
21-10-2025,Kerala,Kozhikode,673527,0,2
21-10-2025,Kerala,Kozhikode,673574,0,1
21-10-2025,Kerala,Kozhikode,673602,0,4
21-10-2025,Kerala,Kozhikode,673612,1,9
21-10-2025,Kerala,Kozhikode,673613,1,0
21-10-2025,Kerala,Kozhikode,673620,0,7
21-10-2025,Kerala,Kozhikode,673661,0,4
20-10-2025,Kerala,Kozhikode,673001,0,2
20-10-2025,Kerala,Kozhikode,673003,0,9
20-10-2025,Kerala,Kozhikode,673011,0,3
20-10-2025,Kerala,Kozhikode,673014,0,1
20-10-2025,Kerala,Kozhikode,673018,0,1
20-10-2025,Kerala,Kozhikode,673101,0,1
20-10-2025,Kerala,Kozhikode,673301,1,0
20-10-2025,Kerala,Kozhikode,673302,0,1
20-10-2025,Kerala,Kozhikode,673308,2,1
20-10-2025,Kerala,Kozhikode,673506,0,1
20-10-2025,Kerala,Kozhikode,673523,2,1
20-10-2025,Kerala,Kozhikode,673525,1,3
20-10-2025,Kerala,Kozhikode,673541,2,4
20-10-2025,Kerala,Kozhikode,673542,0,5
20-10-2025,Kerala,Kozhikode,673574,1,7
20-10-2025,Kerala,Kozhikode,673633,0,2
20-10-2025,Kerala,Kozhikode,673655,1,2
23-10-2025,Kerala,Kozhikode,673006,0,1
23-10-2025,Kerala,Kozhikode,673104,1,1
23-10-2025,Kerala,Kozhikode,673315,0,1
23-10-2025,Kerala,Kozhikode,673503,0,1
23-10-2025,Kerala,Kozhikode,673526,0,1
23-10-2025,Kerala,Kozhikode,673571,0,2
23-10-2025,Kerala,Kozhikode,673572,0,5
23-10-2025,Kerala,Kozhikode,673573,1,1
23-10-2025,Kerala,Kozhikode,673582,0,2
23-10-2025,Kerala,Kozhikode,673614,1,0
22-10-2025,Kerala,Kozhikode,673010,1,0
22-10-2025,Kerala,Kozhikode,673021,0,1
22-10-2025,Kerala,Kozhikode,673027,0,1
22-10-2025,Kerala,Kozhikode,673306,1,0
22-10-2025,Kerala,Kozhikode,673308,0,1
22-10-2025,Kerala,Kozhikode,673661,0,1
24-10-2025,Kerala,Kozhikode,673011,1,5
24-10-2025,Kerala,Kozhikode,673021,0,5
24-10-2025,Kerala,Kozhikode,673105,1,17
24-10-2025,Kerala,Kozhikode,673302,0,2
24-10-2025,Kerala,Kozhikode,673303,0,20
24-10-2025,Kerala,Kozhikode,673309,0,5
24-10-2025,Kerala,Kozhikode,673323,0,5
24-10-2025,Kerala,Kozhikode,673328,0,2
24-10-2025,Kerala,Kozhikode,673502,1,11
24-10-2025,Kerala,Kozhikode,673503,0,9
24-10-2025,Kerala,Kozhikode,673506,3,22
24-10-2025,Kerala,Kozhikode,673507,1,17
24-10-2025,Kerala,Kozhikode,673524,4,16
24-10-2025,Kerala,Kozhikode,673526,0,1
24-10-2025,Kerala,Kozhikode,673574,5,14
24-10-2025,Kerala,Kozhikode,673580,0,6
24-10-2025,Kerala,Kozhikode,673585,3,11
24-10-2025,Kerala,Kozhikode,673586,2,17
24-10-2025,Kerala,Kozhikode,673614,2,18
